DATA |MILL-M.A.FORD-XT-4-FL-EM-EDP-27709|2|1|1|1| Твердосплавная фреза DIAMETER | TMC0_00001 | High Speed Steel |0|0|0|||8|4|19| 0.00000 |3|19|0|0|0.8|0| 0.00000 | 0.00000 | 1.0 |8|44|0.00|15| 90.00000%T | 70.00000%T | 50.00000%T||
DATA |MILL-PARA-TOOLING-ST4-1.5X40|2|1|1|1| Твердосплавная фреза DIAMETER | TMC0_00001 | High Speed Steel |0|0|0|||1.5|4|5| 0.00000 |3|5|0|0|0|0| 0.00000 | 0.00000 | 1.0 |3|35|2.80|15| 90.00000%T | 70.00000%T | 50.00000%T||
DATA |MILL-PARA-TOOLING-ST4-8.0X65|2|1|1|1| Твердосплавная фреза DIAMETER | TMC0_00001 | High Speed Steel |0|0|0|||8|4|20| 0.00000 |3|20|0|0|0|0| 0.00000 | 0.00000 | 1.0 |8|45|0.00|15| 90.00000%T | 70.00000%T | 50.00000%T||
DATA |MILL-SANDVIK-1P260-0500-XA-1620|2|1|1|1| Твердосплавная фреза DIAMETER | TMC0_00001 | High Speed Steel |0|0|0|||5|3|18| 0.00000 |3|18|0|0|0|0| 0.00000 | 0.00000 | 1.0 |6|39|1.37|15| 90.00000%T | 70.00000%T | 50.00000%T||
DATA |MILL-SGS-EM-4FL-ART-46357-3.0|2|1|1|1| Твердосплавная фреза DIAMETER | TMC0_00001 | High Speed Steel |0|0|0|||3|4|9| 0.00000 |3|9|0|0|0|0| 0.00000 | 0.00000 | 1.0 |6|48|5.60|15| 90.00000%T | 70.00000%T | 50.00000%T||
DATA |MILL-SPHINX-ART-74300-0.8|2|1|1|1| Твердосплавная фреза DIAMETER | TMC0_00001 | High Speed Steel |0|0|0|||0.8|2|2| 0.00000 |3|2|0|0|0.4|0| 0.00000 | 0.00000 | 1.0 |3|37|4.11|15| 90.00000%T | 70.00000%T | 50.00000%T||
#END_DATA
#
#
#  T       - Tool Type
#  UGT     - UG Tool Type
#  DESCR   - Description
#  MATDES  - Tool Material Description
#  ADJREG  - Tool Length Adjust Register
#  HLD     - Tool Holding System
#  DIA     - Tool Diameter
#  HEI     - Tool Length (Height)
#  DROT    - Tool Direction (3=clockwise, 4=counterclockwise)
#  TAPA    - Tool Taper Angle
#  COR1    - Tool Corner1 Radius
#  HOFF    - Tool Holder Offset
#CLASS CLAMP_F25
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
DATA | SM_F25-67_MD_1.1 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 1.10000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_1.5 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 1.50000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM-F25-67-BRONZE-1.75UP |9|1|01|1| Цанга SM, диаметром DIAMETER с бронзой под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 1.75000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_1.8 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 1.80000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_10.0 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 10.00000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_2 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 2.00000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_2.2 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 2.20000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_2.28 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 2.28000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_2.5 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 2.50000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD-2.8 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 2.80000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_3.0 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 3.00000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_3.0-8.55 | 9 | 1 | 01 | 1 | Цанга SM коническая, конус 8.55, начальный диаметр 3.0 | TMC0_00001 | High Speed Steel | 0 | 0 | 0 |   |   | 3.00000 | 2 | 10.00000 | 0.00000 | 3 | 10.00000 | 0.00000 | 0.00000 | 0.00000 | 0 | 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_3.2 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 3.20000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_3.24 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 3.24000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_3.3 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 3.30000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_3.447-30.0 | 9 | 1 | 01 | 1 | Цанга SM коническая, конус 30, начальный диаметр 3.447 | TMC0_00001 | High Speed Steel | 0 | 0 | 0 |   |   | 3.44700 | 2 | 10.00000 | 0.00000 | 3 | 10.00000 | 0.00000 | 0.00000 | 0.00000 | 0 | 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_3.6 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 3.60000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_4.0-8.55 | 9 | 1 | 01 | 1 | Цанга SM коническая, конус 8.55, начальный диаметр 4.0 | TMC0_00001 | High Speed Steel | 0 | 0 | 0 |   |   | 4.00000 | 2 | 10.00000 | 0.00000 | 3 | 10.00000 | 0.00000 | 0.00000 | 0.00000 | 0 | 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_4.4 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 4.40000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_5.0 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 5.00000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_5.6 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 5.60000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_6.0 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 6.00000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_6.3 | 9 | 1 | 01 | 1 | Цанга SM, диаметром 6.3 под диаметр  | TMC0_00001 | High Speed Steel | 0 | 0 | 0 |   |   | 6.30000 | 2 | 10.00000 | 0.00000 | 3 | 10.00000 | 0.00000 | 0.00000 | 0.00000 | 0 | 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_7 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 7.00000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 
DATA | SM_F25-67_MD_9.0 |9|1|01|1| Цанга SM, диаметром DIAMETER под диаметр  | TMC0_00001 | High Speed Steel |0|0|0|   |   | 9.00000 |2| 10.00000 | 0.00000 |3| 10.00000 | 0.00000 | 0.00000 | 0.00000 |0| 0.00000 | 0.00000 | 1.0 |  |  |   | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  |   
#END_DATA
#
#
#  T       - Tool Type
#  UGT     - UG Tool Type
#  DESCR   - Description
#  MATDES  - Tool Material Description
#  ADJREG  - Tool Length Adjust Register
#  HLD     - Tool Holding System
#  DIA     - Tool Diameter
#  HEI     - Tool Length (Height)
#  DROT    - Tool Direction (3=clockwise, 4=counterclockwise)
#  TAPA    - Tool Taper Angle
#  CTH     - Coolant Through

FORMAT LIBRF T ST UGT UGST DESCR MATREF MATDES TLNUM ADJREG CUTCOMREG HLD HLDDES DIA FN HEI ZOFF DROT FLEN TAPA COR1 CTH HOFF ZMOUNT RIGID TSDIA TSLEN TSTLEN RAMPANGLE HELICALDIA MINRAMPLEN MAXCUTWIDTH HLDREF TPREF

DATA | PV-22322 | 02 | 3 | 01 | 4 | фреза радиусная <o>0.8 Sphinx PV-22322 | TMC0_00003 | Carbide, Uncoated (Indexable) | 0 | 0 | 0 |   |   | 0.80000 | 2 | 2.00000 | 0.00000 | 3 | 2.00000 | 0.00000 | 0.40000 | 0 | 0.00000 | 0.00000 | 1.0 | 3.00000 | 37.00000 | 3.00000 | 15.00000 | 90.00000%T | 70.00000%T | 50.00000%T |  | 

#
#  T       - Tool Type
#  UGT     - UG Tool Type
#  DESCR   - Description
#  MATDES  - Tool Material Description
#  ADJREG  - Tool Length Adjust Register
#  HLD     - Tool Holding System
#  DIA     - Tool Diameter
#  HEI     - Tool Length (Height)
#  DROT    - Tool Direction (3=clockwise, 4=counterclockwise)
#  TAPA    - Tool Chamfer Angle
#  COR1    - Tool Corner1 Radius
#  HOFF    - Tool Holder Offset

FORMAT LIBRF T ST UGT UGST DESCR MATREF MATDES TLNUM ADJREG CUTCOMREG HLD HLDDES DIA FN HEI ZOFF DROT FLEN TAPA CHAMFERLEN COR1 CTH HOFF ZMOUNT RIGID TSDIA TSLEN TSTLEN RAMPANGLE HELICALDIA MINRAMPLEN MAXCUTWIDTH HLDREF TPREF

#END_DATA
#
#
#  T       - Tool Type
#  UGT     - UG Tool Type
#  DESCR   - Description
#  MATDES  - Tool Material Description
#  ADJREG  - Tool Length Adjust Register
#  HLD     - Tool Holding System
#  DIA     - Tool Diameter
#  HEI     - Tool Length (Height)
#  DROT    - Tool Direction (3=clockwise, 4=counterclockwise)
#  SDIA    - Tool Shank Diameter
#  HOFF    - Tool Holder Offset
#CLASS SPHERICAL_MILL_NON_INDEXABLE
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#END_DATA
#
#
#  T       - Tool Type
#  UGT     - UG Tool Type
#  DESCR   - Description
#  MATDES  - Tool Material Description
#  ADJREG  - Tool Length Adjust Register
#  HLD     - Tool Holding System
#  DIA     - Tool Diameter
#  HEI     - Tool Length (Height)
#  DROT    - Tool Direction (3=clockwise, 4=counterclockwise)
#  D2      - Tool Diameter 2
#  CTH     - Coolant Through

FORMAT LIBRF T ST UGT UGST DESCR MATREF MATDES TLNUM ADJREG CUTCOMREG HLD HLDDES DIA FN HEI ZOFF DROT FLEN D2 COR1 CTH HOFF ZMOUNT RIGID TSDIA TSLEN TSTLEN RAMPANGLE HELICALDIA MINRAMPLEN MAXCUTWIDTH HLDREF TPREF
 

# T Slot Mill (non indexable) 
#  LIBRF   - Tool Library Reference
#  ST      - Tool SubType
#  UGST    - UG Tool SubType
#  MATREF  - Tool Material Code
#  TLNUM   - Tool Number
#  CUTCOMREG - Tool CUTCOM Register
#  HLDDES  - Tool Holding System Description
#  FN      - Tool Flutes Number
#  ZOFF    - Tool Z Offset
#  FLEN    - Tool Flute Length (Cutting Depth)
#  LCOR    - Tool Lower Corner Radius
#  CTH     - Coolant Through

FORMAT LIBRF T ST UGT UGST DESCR MATREF MATDES TLNUM ADJREG CUTCOMREG HLD HLDDES DIA FN HEI ZOFF DROT FLEN SDIA LCOR UCOR CTH HOFF ZMOUNT RIGID TSDIA TSLEN TSTLEN RAMPANGLE HELICALDIA MINRAMPLEN MAXCUTWIDTH HLDREF TPREF


#
#
#  T       - Tool Type
#  UGT     - UG Tool Type
#  DESCR   - Description
#  MATDES  - Tool Material Description
#  ADJREG  - Tool Length Adjust Register
#  HLD     - Tool Holding System
#  DIA     - Tool Diameter
#  HEI     - Tool Length (Height)
#  DROT    - Tool Direction (3=clockwise, 4=counterclockwise)
#  THRDES  - Thread Description
#  FLEN    - Tool Flute Length (Cutting Depth)
#  COR1    - Tool Corner1 Radius
#  CTH     - Coolant Through
#  DESI    - Tool Designation
#CLASS THREAD_MILL
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
DATA | TEST_THREAD_MILL | 02 | 31 | 02 | 10 | 7777 | | | 0 | 0 | 0 |   |   | 1.00000 | 2 | 1.00000 | 0.00000 | 3 | 01 | ISO Metric 60 | 0.20000 | 0.25000 | | 0.00000 | 0.54000 | 0 | 0.00000 | 0.00000 | 1.0 |  |  |   | | | | |  |  | 
DATA | THREAD-DC-GW2016VS-S1.4x0.3-ART-166992-M1.4x0.3 | 02 | 31 | 02 | 10 | Резьбофреза, DIAMETER | TMC0_00006 | High Speed Steel Coated | 0 | 0 | 0 |   |   | 1.06000 | 3 | 3.90000 | 0.00000 | 3 | 01 | ISO Metric 60 | 0.30000 | 0.30000 | 0.00000 | 0.00000 | 0.64000 | 0 | 0.00000 | 0.00000 | 1.0 | 3.00000 | 50.00000 | 4.30000 | | | | |  |  | 
DATA | THREAD-KRAMER-462.M014.35.Z4-M1.4x0.3 | 02 | 31 | 02 | 10 | Резьбофреза, DIAMETER | TMC0_00004 | Carbide, Coated (Indexable - TiN, TiC, and Aluminum Oxide) | 0 | 0 | 0 |   |   | 1.03000 | 4 | 3.50000 | 0.00000 | 3 | 01 | ISO Metric 60 | 0.30000 | 0.30000 | 0.00000 | 0.00000 | 0.63000 | 0 | 0.00000 | 0.00000 | 1.0 | 3.00000 | 30.00000 | 5.00000 | | | | |  |  | 
DATA | THREAD-KYOCERA-98M08-0200L2FA1-М0.8x0.2 | 02 | 31 | 02 | 10 |  | TMC0_00004 | Carbide, Coated (Indexable - TiN, TiC, and Aluminum Oxide) | 0 | 0 | 0 |   |   | 0.51000 | 2 | 2.00000 | 0.00000 | 3 | 01 | ISO Metric 60 | 0.20000 | 0.20000 | | 0.00000 | 0.28000 | 0 | 0.00000 | 0.00000 | 1.0 | 3.00000 | 25.00000 | 3.00000 | | | | |  |  | 
DATA | ugt0231_1001 | 02 | 31 | 02 | 10 | Резьбофреза, DIAMETER, смещение по Z 0.23 | | | 34 | 34 | 34 |   |   | 1.03000 | 4 | 3.50000 | 0.00000 | 3 | 01 | ISO Metric 60 | 0.30000 | 0.10000 | | 0.00000 | 0.62000 | 0 | 0.00000 | 0.00000 | 1.0 | 3.00000 | 28.50000 | 4.35000 | | | | |  |  | 

#
# This type is for legacy tools which were converted from old 
#
#  T       - Tool Type
#  DESCR   - Description
#  MATDES  - Tool Material Description
#  ADJREG  - Tool Length Adjust Register
#  DIA     - Tool Diameter
#  HEI     - Tool Length (Height)
#  DROT    - Tool Direction (3=clockwise, 4=counterclockwise)
#  TIPA    - Tool Tip Angle
#  COR1    - Tool Corner1 Radius
#  HOFF    - Tool Holder Offset
#CLASS UG_5_PARAMETER
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

# 7 Parameter Mill 
#  LIBRF   - Tool Library Reference
#  ST      - Tool SubType
#  UGST    - UG Tool SubType
#  MATREF  - Tool Material Code
#  TLNUM   - Tool Number
#  CUTCOMREG - Tool CUTCOM Register
#  HLDDES  - Tool Holding System Description
#  FN      - Tool Flutes Number
#  ZOFF    - Tool Z Offset
#  FLEN    - Tool Flute Length (Cutting Depth)
#  TIPA    - Tool Tip Angle
#  CX1     - Tool Corner1 Center X
#  CTH     - Coolant Through

FORMAT LIBRF T ST UGT UGST DESCR MATREF MATDES TLNUM ADJREG CUTCOMREG HLD HLDDES DIA FN HEI ZOFF DROT FLEN TAPA TIPA COR1 CX1 CY1 CTH HOFF ZMOUNT RIGID TSDIA TSLEN TSTLEN RAMPANGLE HELICALDIA MINRAMPLEN MAXCUTWIDTH HLDREF TPREF
#END_DATA
#
#
#  T       - Tool Type
#  UGT     - UG Tool Type
#  DESCR   - Description
#  MATDES  - Tool Material Description
#  ADJREG  - Tool Length Adjust Register
#  HLD     - Tool Holding System
#  DIA     - Tool Diameter
#  HEI     - Tool Length (Height)
#  DROT    - Tool Direction (3=clockwise, 4=counterclockwise)
#  TAPA    - Tool Taper Angle
#  COR1    - Tool Corner1 Radius
